,date,store_nbr,sales
87958,2017-06-21,51,24892.254
87959,2017-06-21,52,20999.434
87960,2017-06-21,53,12223.246
87961,2017-06-21,54,6086.076
87966,2017-06-22,1,10069.635
87977,2017-06-22,2,12216.61
87988,2017-06-22,3,27130.84
87999,2017-06-22,4,8074.228
88010,2017-06-22,5,9840.625
88016,2017-06-22,6,13639.518
88017,2017-06-22,7,18145.791
88018,2017-06-22,8,16205.839
88019,2017-06-22,9,13687.372
87967,2017-06-22,10,5158.307
87968,2017-06-22,11,14619.049
87969,2017-06-22,12,6551.502
87970,2017-06-22,13,6939.815
87971,2017-06-22,14,6809.695
87972,2017-06-22,15,7739.218
87973,2017-06-22,16,4999.419
87974,2017-06-22,17,11095.955
87975,2017-06-22,18,8390.672
87976,2017-06-22,19,5785.863
87978,2017-06-22,20,10553.398
87979,2017-06-22,21,8649.858
87980,2017-06-22,22,4724.279
87981,2017-06-22,23,6202.867
87982,2017-06-22,24,13627.63
87983,2017-06-22,25,5254.673
87984,2017-06-22,26,3064.672
87985,2017-06-22,27,10122.1
87986,2017-06-22,28,10566.52
87987,2017-06-22,29,8707.706
87989,2017-06-22,30,7921.8027
87990,2017-06-22,31,11284.862
87991,2017-06-22,32,3597.883
87992,2017-06-22,33,5907.049
87993,2017-06-22,34,8599.836
87994,2017-06-22,35,4109.888
87995,2017-06-22,36,8324.674
87996,2017-06-22,37,11999.532
87997,2017-06-22,38,8470.289
87998,2017-06-22,39,13148.351
88000,2017-06-22,40,10954.671
88001,2017-06-22,41,8505.633
88002,2017-06-22,42,8634.441
88003,2017-06-22,43,10548.474
88004,2017-06-22,44,30063.547
88005,2017-06-22,45,26924.89
88006,2017-06-22,46,18827.951
88007,2017-06-22,47,24668.691
88008,2017-06-22,48,14784.418
88009,2017-06-22,49,25788.492
88011,2017-06-22,50,14020.437
88012,2017-06-22,51,15627.464
88013,2017-06-22,52,14408.151
88014,2017-06-22,53,8345.262
88015,2017-06-22,54,5828.486
88020,2017-06-23,1,12013.791
88031,2017-06-23,2,16196.945
88042,2017-06-23,3,36444.28
88053,2017-06-23,4,12078.736
88064,2017-06-23,5,9812.693
88070,2017-06-23,6,14860.476
88071,2017-06-23,7,22561.162
88072,2017-06-23,8,21047.291
88073,2017-06-23,9,13875.415
88021,2017-06-23,10,5097.453
88022,2017-06-23,11,18423.703
88023,2017-06-23,12,7222.13
88024,2017-06-23,13,5321.361
88025,2017-06-23,14,6350.512
88026,2017-06-23,15,6968.03
88027,2017-06-23,16,4127.302
88028,2017-06-23,17,10180.627
88029,2017-06-23,18,8134.822
88030,2017-06-23,19,7011.985
88032,2017-06-23,20,11049.529
88033,2017-06-23,21,9229.44
88034,2017-06-23,22,5469.792
88035,2017-06-23,23,7952.581
88036,2017-06-23,24,18521.754
88037,2017-06-23,25,7451.055
88038,2017-06-23,26,5274.991
88039,2017-06-23,27,12653.391
88040,2017-06-23,28,10617.261
88041,2017-06-23,29,7951.2812
88043,2017-06-23,30,4407.418
88044,2017-06-23,31,11434.867
88045,2017-06-23,32,2823.237
88046,2017-06-23,33,7016.712
88047,2017-06-23,34,10251.561
88048,2017-06-23,35,4724.148
88049,2017-06-23,36,8742.606
88050,2017-06-23,37,13451.208
88051,2017-06-23,38,11242.267
88052,2017-06-23,39,12208.706
88054,2017-06-23,40,11652.125
88055,2017-06-23,41,14616.525
88056,2017-06-23,42,12700.3125
88057,2017-06-23,43,13147.452
88058,2017-06-23,44,41111.26
88059,2017-06-23,45,41654.957
88060,2017-06-23,46,26614.043
88061,2017-06-23,47,35235.957
88062,2017-06-23,48,19992.129
88063,2017-06-23,49,36394.73
88065,2017-06-23,50,18343.84
88066,2017-06-23,51,28719.684
88067,2017-06-23,52,21035.95
88068,2017-06-23,53,10875.683
88069,2017-06-23,54,8752.576
88074,2017-06-24,1,11769.444
88085,2017-06-24,2,18735.105
88096,2017-06-24,3,44264.086
88107,2017-06-24,4,16634.848
88118,2017-06-24,5,11422.574
88124,2017-06-24,6,21527.682
88125,2017-06-24,7,19490.082
88126,2017-06-24,8,27829.422
88127,2017-06-24,9,20067.82
88075,2017-06-24,10,6860.014
88076,2017-06-24,11,16660.648
88077,2017-06-24,12,8462.247
88078,2017-06-24,13,8737.516
88079,2017-06-24,14,10747.811
88080,2017-06-24,15,7998.129
88081,2017-06-24,16,5981.339
88082,2017-06-24,17,15869.895
88083,2017-06-24,18,13204.019
88084,2017-06-24,19,13747.457
88086,2017-06-24,20,16785.764
88087,2017-06-24,21,14686.379
88088,2017-06-24,22,6777.724
88089,2017-06-24,23,8603.114
88090,2017-06-24,24,21015.938
88091,2017-06-24,25,8053.528
88092,2017-06-24,26,5772.498
88093,2017-06-24,27,16705.975
88094,2017-06-24,28,16490.53
88095,2017-06-24,29,13561.675
88097,2017-06-24,30,8233.292
88098,2017-06-24,31,14504.344
88099,2017-06-24,32,3563.118
88100,2017-06-24,33,10478.842
88101,2017-06-24,34,10756.335
88102,2017-06-24,35,6438.19
88103,2017-06-24,36,9456.309
88104,2017-06-24,37,15041.3
88105,2017-06-24,38,16950.111
88106,2017-06-24,39,18188.244
88108,2017-06-24,40,16183.354
88109,2017-06-24,41,13599.059
88110,2017-06-24,42,16080.072
88111,2017-06-24,43,15286.826
88112,2017-06-24,44,54101.54
88113,2017-06-24,45,49367.63
88114,2017-06-24,46,40930.016
88115,2017-06-24,47,46776.152
88116,2017-06-24,48,32013.28
88117,2017-06-24,49,38216.99
88119,2017-06-24,50,26140.81
88120,2017-06-24,51,27822.299
88121,2017-06-24,52,23548.543
88122,2017-06-24,53,13258.711
88123,2017-06-24,54,7869.606
88128,2017-06-25,1,5011.069
88139,2017-06-25,2,21067.514
88150,2017-06-25,3,50962.17
88161,2017-06-25,4,19902.746
88172,2017-06-25,5,10599.504
88178,2017-06-25,6,27946.764
88179,2017-06-25,7,19313.021
88180,2017-06-25,8,29436.82
88181,2017-06-25,9,25062.822
88129,2017-06-25,10,6839.94
88130,2017-06-25,11,23916.037
88131,2017-06-25,12,8508.893
88132,2017-06-25,13,6253.098
88133,2017-06-25,14,6480.163
88134,2017-06-25,15,6862.154
88135,2017-06-25,16,7856.728
88136,2017-06-25,17,18965.846
88137,2017-06-25,18,14342.652
88138,2017-06-25,19,8718.518
88140,2017-06-25,20,24681.69
88141,2017-06-25,21,19050.271
88142,2017-06-25,22,8771.167
88143,2017-06-25,23,10110.639
88144,2017-06-25,24,18144.328
88145,2017-06-25,25,7264.043
88146,2017-06-25,26,8141.478
88147,2017-06-25,27,23359.035
88148,2017-06-25,28,24674.332
88149,2017-06-25,29,18149.9
88151,2017-06-25,30,6672.453
88152,2017-06-25,31,17480.215
88153,2017-06-25,32,4666.207
88154,2017-06-25,33,10921.773
88155,2017-06-25,34,10188.632
88156,2017-06-25,35,6211.24
88157,2017-06-25,36,12689.026
88158,2017-06-25,37,12865.701
88159,2017-06-25,38,17307.578
88160,2017-06-25,39,19406.977
88162,2017-06-25,40,12775.275
88163,2017-06-25,41,16312.062
88164,2017-06-25,42,17049.879
88165,2017-06-25,43,19171.814
88166,2017-06-25,44,61962.31
88167,2017-06-25,45,58531.234
88168,2017-06-25,46,47267.27
88169,2017-06-25,47,52572.758
88170,2017-06-25,48,40567.965
88171,2017-06-25,49,46776.246
88173,2017-06-25,50,30740.846
88174,2017-06-25,51,28900.51
88175,2017-06-25,52,22797.508
88176,2017-06-25,53,12658.91
88177,2017-06-25,54,25723.129
88182,2017-06-26,1,10722.777
88193,2017-06-26,2,13597.69
88204,2017-06-26,3,32101.588
88215,2017-06-26,4,11164.168
88226,2017-06-26,5,10203.746
88232,2017-06-26,6,16829.03
88233,2017-06-26,7,22430.941
88234,2017-06-26,8,18816.893
88235,2017-06-26,9,16119.069
88183,2017-06-26,10,4873.772
88184,2017-06-26,11,17172.441
88185,2017-06-26,12,7094.45
88186,2017-06-26,13,6301.584
88187,2017-06-26,14,7173.82
88188,2017-06-26,15,7392.4277
88189,2017-06-26,16,9711.703
88190,2017-06-26,17,13649.112
88191,2017-06-26,18,8985.301
88192,2017-06-26,19,8753.556
88194,2017-06-26,20,11082.1455
88195,2017-06-26,21,11265.021
88196,2017-06-26,22,6635.211
88197,2017-06-26,23,7706.504
88198,2017-06-26,24,17104.426
88199,2017-06-26,25,5743.376
88200,2017-06-26,26,4334.525
88201,2017-06-26,27,14188.661
88202,2017-06-26,28,11312.881
88203,2017-06-26,29,10737.145
88205,2017-06-26,30,7138.034
88206,2017-06-26,31,12794.918
88207,2017-06-26,32,3689.587
88208,2017-06-26,33,9617.221
88209,2017-06-26,34,9847.872
88210,2017-06-26,35,4529.328
88211,2017-06-26,36,9837.766
88212,2017-06-26,37,12523.504
88213,2017-06-26,38,10512.395
88214,2017-06-26,39,15541.203
88216,2017-06-26,40,13168.539
88217,2017-06-26,41,14455.903
88218,2017-06-26,42,11597.856
88219,2017-06-26,43,16182.916
88220,2017-06-26,44,35645.336
88221,2017-06-26,45,34779.715
88222,2017-06-26,46,24267.7
88223,2017-06-26,47,31412.99
88224,2017-06-26,48,18240.506
88225,2017-06-26,49,31862.69
88227,2017-06-26,50,16876.22
88228,2017-06-26,51,20600.766
88229,2017-06-26,52,25935.527
88230,2017-06-26,53,11758.495
88231,2017-06-26,54,9346.898
88236,2017-06-27,1,10498.349
88247,2017-06-27,2,11901.281
88258,2017-06-27,3,29023.54
88269,2017-06-27,4,10644.309
88280,2017-06-27,5,8345.461
88286,2017-06-27,6,14387.65
88287,2017-06-27,7,18873.287
88288,2017-06-27,8,17186.281
88289,2017-06-27,9,14050.13
88237,2017-06-27,10,5255.527
88238,2017-06-27,11,16995.8
88239,2017-06-27,12,6440.694
88240,2017-06-27,13,6101.298
88241,2017-06-27,14,6508.605
88242,2017-06-27,15,7565.505
88243,2017-06-27,16,5320.426
88244,2017-06-27,17,12790.113
88245,2017-06-27,18,11762.038
88246,2017-06-27,19,8121.588
88248,2017-06-27,20,9746.028
88249,2017-06-27,21,12154.061
88250,2017-06-27,22,5999.9883
88251,2017-06-27,23,8124.801
88252,2017-06-27,24,15336.386
88253,2017-06-27,25,5381.767
88254,2017-06-27,26,3630.358
88255,2017-06-27,27,11730.781
88256,2017-06-27,28,14699.143
88257,2017-06-27,29,12605.491
88259,2017-06-27,30,10989.973
88260,2017-06-27,31,12921.59
88261,2017-06-27,32,2997.398
88262,2017-06-27,33,8965.126
88263,2017-06-27,34,9197.726
88264,2017-06-27,35,4664.365
88265,2017-06-27,36,11364.393
88266,2017-06-27,37,11597.612
88267,2017-06-27,38,9186.805
88268,2017-06-27,39,15270.389
88270,2017-06-27,40,14321.877
88271,2017-06-27,41,11684.376
88272,2017-06-27,42,9626.1455
88273,2017-06-27,43,13537.1455
88274,2017-06-27,44,34683.258
88275,2017-06-27,45,27974.195
88276,2017-06-27,46,17711.771
88277,2017-06-27,47,25609.932
88278,2017-06-27,48,15343.82
88279,2017-06-27,49,26983.178
88281,2017-06-27,50,15991.56
88282,2017-06-27,51,17368.98
88283,2017-06-27,52,16531.713
88284,2017-06-27,53,7932.375
88285,2017-06-27,54,8582.077
88290,2017-06-28,1,13409.584
88301,2017-06-28,2,14001.248
88312,2017-06-28,3,34850.656
88323,2017-06-28,4,12408.107
88334,2017-06-28,5,9471.463
88340,2017-06-28,6,15828.75
88341,2017-06-28,7,24546.973
88342,2017-06-28,8,20120.725
88343,2017-06-28,9,12907.725
88291,2017-06-28,10,5059.58
88292,2017-06-28,11,13526.865
88293,2017-06-28,12,6916.316
88294,2017-06-28,13,5266.475
88295,2017-06-28,14,5894.236
88296,2017-06-28,15,7157.664
88297,2017-06-28,16,5020.864
88298,2017-06-28,17,10545.223
88299,2017-06-28,18,8144.632
88300,2017-06-28,19,7008.386
88302,2017-06-28,20,10129.368
88303,2017-06-28,21,10947.061
88304,2017-06-28,22,5294.217
88305,2017-06-28,23,7736.8896
88306,2017-06-28,24,19614.383
88307,2017-06-28,25,7597.2
88308,2017-06-28,26,5897.718
88309,2017-06-28,27,14518.671
88310,2017-06-28,28,9486.21
88311,2017-06-28,29,8598.924
88313,2017-06-28,30,4571.56
88314,2017-06-28,31,10635.481
88315,2017-06-28,32,2866.119
88316,2017-06-28,33,7290.579
88317,2017-06-28,34,8196.932
88318,2017-06-28,35,4052.7651
88319,2017-06-28,36,9517.077
88320,2017-06-28,37,15015.5
88321,2017-06-28,38,12065.642
88322,2017-06-28,39,10876.822
88324,2017-06-28,40,12142.948
88325,2017-06-28,41,11647.49
88326,2017-06-28,42,12580.901
88327,2017-06-28,43,14594.17
88328,2017-06-28,44,41858.254
88329,2017-06-28,45,33693.1
88330,2017-06-28,46,22295.287
88331,2017-06-28,47,32353.395
88332,2017-06-28,48,16172.832
88333,2017-06-28,49,35398.066
88335,2017-06-28,50,16582.904
88336,2017-06-28,51,24573.398
88337,2017-06-28,52,23300.82
88338,2017-06-28,53,10862.279
88339,2017-06-28,54,6846.546
88344,2017-06-29,1,10247.5625
88355,2017-06-29,2,11001.447
88366,2017-06-29,3,27163.336
88377,2017-06-29,4,8318.651
88388,2017-06-29,5,8164.446
88394,2017-06-29,6,12494.8955
88395,2017-06-29,7,17841.242
88396,2017-06-29,8,16169.499
88397,2017-06-29,9,13398.218
88345,2017-06-29,10,4206.161
88346,2017-06-29,11,13502.16
88347,2017-06-29,12,6718.564
88348,2017-06-29,13,5249.923
88349,2017-06-29,14,6574.208
88350,2017-06-29,15,6731.703
88351,2017-06-29,16,4410.535
88352,2017-06-29,17,9493.116
88353,2017-06-29,18,7870.362
88354,2017-06-29,19,7309.852
88356,2017-06-29,20,10200.439
88357,2017-06-29,21,8369.598
88358,2017-06-29,22,6442.718
88359,2017-06-29,23,7609.184
88360,2017-06-29,24,14862.083
88361,2017-06-29,25,5617.192
88362,2017-06-29,26,3123.138
88363,2017-06-29,27,9501.127
88364,2017-06-29,28,11903.208
88365,2017-06-29,29,9530.795
88367,2017-06-29,30,6432.535
88368,2017-06-29,31,10614.604
88369,2017-06-29,32,3564.968
88370,2017-06-29,33,17461.875
88371,2017-06-29,34,8676.625
88372,2017-06-29,35,3799.723
88373,2017-06-29,36,10008.469
88374,2017-06-29,37,11621.564
88375,2017-06-29,38,8337.722
88376,2017-06-29,39,11778.368
88378,2017-06-29,40,11803.693
88379,2017-06-29,41,9582.659
88380,2017-06-29,42,10423.54
88381,2017-06-29,43,11612.428
88382,2017-06-29,44,31895.383
88383,2017-06-29,45,26373.076
88384,2017-06-29,46,19673.982
88385,2017-06-29,47,26137.215
88386,2017-06-29,48,15699.99
88387,2017-06-29,49,26436.506
88389,2017-06-29,50,15381.363
88390,2017-06-29,51,16727.576
88391,2017-06-29,52,15532.131
88392,2017-06-29,53,8175.0713
88393,2017-06-29,54,9035.372
88398,2017-06-30,1,12272.992
88409,2017-06-30,2,15188.491
88420,2017-06-30,3,35801.227
88431,2017-06-30,4,11733.363
88442,2017-06-30,5,9380.421
88448,2017-06-30,6,15444.772
88449,2017-06-30,7,20945.283
88450,2017-06-30,8,21985.379
88451,2017-06-30,9,16548.96
88399,2017-06-30,10,6076.88
88400,2017-06-30,11,18111.912
88401,2017-06-30,12,6596.6143
88402,2017-06-30,13,6591.787
88403,2017-06-30,14,7431.685
88404,2017-06-30,15,6454.828
88405,2017-06-30,16,6458.845
88406,2017-06-30,17,11706.042
88407,2017-06-30,18,9306.872
88408,2017-06-30,19,9005.567
88410,2017-06-30,20,13418.342
88411,2017-06-30,21,10479.576
88412,2017-06-30,22,7145.467
88413,2017-06-30,23,7040.4287
88414,2017-06-30,24,19549.213
88415,2017-06-30,25,7954.54
88416,2017-06-30,26,4986.783
88417,2017-06-30,27,13854.548
88418,2017-06-30,28,13029.395
88419,2017-06-30,29,9240.652
88421,2017-06-30,30,7566.34
88422,2017-06-30,31,10458.654
88423,2017-06-30,32,4305.419
88424,2017-06-30,33,7711.339
88425,2017-06-30,34,11394.744
88426,2017-06-30,35,4908.449
88427,2017-06-30,36,9644.742
88428,2017-06-30,37,13138.246
88429,2017-06-30,38,12274.628
88430,2017-06-30,39,13534.42
88432,2017-06-30,40,12411.402
88433,2017-06-30,41,10759.156
88434,2017-06-30,42,12161.529
88435,2017-06-30,43,14105.706
88436,2017-06-30,44,44060.453
88437,2017-06-30,45,43360.543
88438,2017-06-30,46,28830.895
88439,2017-06-30,47,38423.7
88440,2017-06-30,48,23803.703
88441,2017-06-30,49,36737.543
88443,2017-06-30,50,20482.76
88444,2017-06-30,51,26838.586
88445,2017-06-30,52,20330.508
88446,2017-06-30,53,12563.314
88447,2017-06-30,54,8725.498
88452,2017-07-01,1,11801.934
88463,2017-07-01,2,20437.57
88474,2017-07-01,3,51718.016
88485,2017-07-01,4,17603.094
88496,2017-07-01,5,10220.831
88502,2017-07-01,6,25271.975
88503,2017-07-01,7,19590.01
88504,2017-07-01,8,32136.658
88505,2017-07-01,9,27791.219
88453,2017-07-01,10,9370.186
88454,2017-07-01,11,29165.389
88455,2017-07-01,12,10133.489
88456,2017-07-01,13,11021.248
88457,2017-07-01,14,11807.214
88458,2017-07-01,15,9147.354
88459,2017-07-01,16,6845.293
88460,2017-07-01,17,18898.62
88461,2017-07-01,18,15034.457
88462,2017-07-01,19,15897.235
88464,2017-07-01,20,25256.252
88465,2017-07-01,21,17399.441
88466,2017-07-01,22,9751.669
88467,2017-07-01,23,9623.511
88468,2017-07-01,24,22292.785
88469,2017-07-01,25,10672.455
88470,2017-07-01,26,8286.383
88471,2017-07-01,27,19191.469
88472,2017-07-01,28,20928.613
88473,2017-07-01,29,17128.861
88475,2017-07-01,30,5916.167
88476,2017-07-01,31,20898.365
88477,2017-07-01,32,5441.272
88478,2017-07-01,33,16132.753
88479,2017-07-01,34,14525.368
88480,2017-07-01,35,7642.227
88481,2017-07-01,36,15881.164
88482,2017-07-01,37,17880.137
88483,2017-07-01,38,22396.148
88484,2017-07-01,39,22233.762
88486,2017-07-01,40,21582.56
88487,2017-07-01,41,16274.939
88488,2017-07-01,42,19539.39
88489,2017-07-01,43,23681.068
88490,2017-07-01,44,70219.3
88491,2017-07-01,45,64136.72
88492,2017-07-01,46,53916.707
88493,2017-07-01,47,57329.625
88494,2017-07-01,48,44261.973
88495,2017-07-01,49,47710.125
88497,2017-07-01,50,33927.254
88498,2017-07-01,51,29236.6
88499,2017-07-01,52,28387.424
88500,2017-07-01,53,17255.92
88501,2017-07-01,54,16699.736
88506,2017-07-02,1,5308.297
88517,2017-07-02,2,21969.879
88528,2017-07-02,3,53621.656
88539,2017-07-02,4,20356.84
88550,2017-07-02,5,11298.541
88556,2017-07-02,6,28473.193
88557,2017-07-02,7,20436.084
88558,2017-07-02,8,31635.916
88559,2017-07-02,9,33422.1
88507,2017-07-02,10,8644.974
88508,2017-07-02,11,27441.742
88509,2017-07-02,12,10178.796
88510,2017-07-02,13,8916.759
88511,2017-07-02,14,7709.695
88512,2017-07-02,15,8207.749
88513,2017-07-02,16,7343.755
88514,2017-07-02,17,23258.867
88515,2017-07-02,18,17247.664
88516,2017-07-02,19,12267.041
88518,2017-07-02,20,31751.773
88519,2017-07-02,21,19011.58
88520,2017-07-02,22,9785.416
88521,2017-07-02,23,9904.893
88522,2017-07-02,24,20625.766
88523,2017-07-02,25,8452.498
88524,2017-07-02,26,9500.17
88525,2017-07-02,27,25746.914
88526,2017-07-02,28,30016.086
88527,2017-07-02,29,23124.154
88529,2017-07-02,30,7862.293
88530,2017-07-02,31,22108.66
88531,2017-07-02,32,5904.963
88532,2017-07-02,33,15188.756
88533,2017-07-02,34,14092.502
88534,2017-07-02,35,7531.5137
88535,2017-07-02,36,17834.602
88536,2017-07-02,37,15374.002
88537,2017-07-02,38,20403.11
88538,2017-07-02,39,22481.654
88540,2017-07-02,40,20826.012
88541,2017-07-02,41,21340.465
88542,2017-07-02,42,20438.545
88543,2017-07-02,43,24735.402
88544,2017-07-02,44,75501.95
88545,2017-07-02,45,72580.375
88546,2017-07-02,46,60313.516
88547,2017-07-02,47,66034.38
88548,2017-07-02,48,55188.645
88549,2017-07-02,49,52755.156
88551,2017-07-02,50,36201.566
88552,2017-07-02,51,35281.117
88553,2017-07-02,52,28386.904
88554,2017-07-02,53,19108.596
88555,2017-07-02,54,13245.737
88560,2017-07-03,1,12201.219
88571,2017-07-03,2,15995.397
88582,2017-07-03,3,38761.73
88593,2017-07-03,4,12924.284
88604,2017-07-03,5,11380.571
88610,2017-07-03,6,20527.584
88611,2017-07-03,7,24951.982
88612,2017-07-03,8,21894.248
88613,2017-07-03,9,24264.84
88561,2017-07-03,10,8193.407
88562,2017-07-03,11,26914.584
88563,2017-07-03,12,10160.443
88564,2017-07-03,13,8462.423
88565,2017-07-03,14,8716.178
88566,2017-07-03,15,9324.99
88567,2017-07-03,16,7041.5117
88568,2017-07-03,17,16378.684
88569,2017-07-03,18,12024.194
88570,2017-07-03,19,10259.109
88572,2017-07-03,20,15933.884
88573,2017-07-03,21,16787.139
88574,2017-07-03,22,8445.641
88575,2017-07-03,23,8320.098
88576,2017-07-03,24,20007.11
88577,2017-07-03,25,7227.7803
88578,2017-07-03,26,6562.759
88579,2017-07-03,27,16688.95
88580,2017-07-03,28,16234.658
88581,2017-07-03,29,12898.7
88583,2017-07-03,30,6051.175
88584,2017-07-03,31,14065.918
88585,2017-07-03,32,4893.461
88586,2017-07-03,33,9904.524
88587,2017-07-03,34,11613.53
88588,2017-07-03,35,6282.73
88589,2017-07-03,36,12664.002
88590,2017-07-03,37,16572.523
88591,2017-07-03,38,12261.493
88592,2017-07-03,39,18084.582
88594,2017-07-03,40,16622.656
88595,2017-07-03,41,13476.453
88596,2017-07-03,42,13388.281
88597,2017-07-03,43,17065.014
88598,2017-07-03,44,44620.3
88599,2017-07-03,45,47733.484
88600,2017-07-03,46,32502.531
88601,2017-07-03,47,42056.383
88602,2017-07-03,48,27319.146
88603,2017-07-03,49,39798.746
88605,2017-07-03,50,21428.28
88606,2017-07-03,51,24558.492
88607,2017-07-03,52,23205.533
88608,2017-07-03,53,11435.0
88609,2017-07-03,54,8055.075
88614,2017-07-04,1,10951.704
88625,2017-07-04,2,15177.699
88636,2017-07-04,3,31742.592
88647,2017-07-04,4,11436.316
88658,2017-07-04,5,11690.329
88664,2017-07-04,6,17187.973
88665,2017-07-04,7,21452.762
88666,2017-07-04,8,19423.562
88667,2017-07-04,9,20456.283
88615,2017-07-04,10,6755.601
88616,2017-07-04,11,27524.707
88617,2017-07-04,12,8158.498
88618,2017-07-04,13,6799.194
88619,2017-07-04,14,8202.325
88620,2017-07-04,15,8760.808
88621,2017-07-04,16,6894.898
88622,2017-07-04,17,16329.452
88623,2017-07-04,18,14563.856
88624,2017-07-04,19,9528.224
88626,2017-07-04,20,15488.328
88627,2017-07-04,21,15629.113
88628,2017-07-04,22,7104.869
88629,2017-07-04,23,7759.625
88630,2017-07-04,24,16042.049
88631,2017-07-04,25,5232.484
88632,2017-07-04,26,4023.322
88633,2017-07-04,27,12420.177
88634,2017-07-04,28,17800.297
88635,2017-07-04,29,16851.447
88637,2017-07-04,30,7129.223
88638,2017-07-04,31,15025.929
88639,2017-07-04,32,3871.502
88640,2017-07-04,33,11099.182
88641,2017-07-04,34,10958.672
88642,2017-07-04,35,5062.56
88643,2017-07-04,36,14180.637
88644,2017-07-04,37,13852.982
88645,2017-07-04,38,11044.715
88646,2017-07-04,39,17803.54
88648,2017-07-04,40,18627.965
88649,2017-07-04,41,11376.93
88650,2017-07-04,42,13152.205
88651,2017-07-04,43,17699.312
88652,2017-07-04,44,35815.016
88653,2017-07-04,45,38067.902
88654,2017-07-04,46,27592.771
88655,2017-07-04,47,35110.355
88656,2017-07-04,48,22925.875
88657,2017-07-04,49,33627.812
88659,2017-07-04,50,19671.041
88660,2017-07-04,51,20333.174
88661,2017-07-04,52,17328.105
88662,2017-07-04,53,9633.921
88663,2017-07-04,54,9979.471
88668,2017-07-05,1,14023.388
88679,2017-07-05,2,15432.847
88690,2017-07-05,3,39985.57
88701,2017-07-05,4,13510.6
88712,2017-07-05,5,12139.581
88718,2017-07-05,6,16907.049
88719,2017-07-05,7,23748.74
